filename,split,buildings
patch-62-94-image.png,train,True
patch-28-49-image.png,train,False
patch-3-343-image.png,train,True
patch-45-90-image.png,val,False
patch-33-105-image.png,val,False
patch-24-213-image.png,train,False
patch-15-110-image.png,val,True
patch-40-106-image.png,val,False
patch-8-117-image.png,val,True
patch-34-105-image.png,train,False
patch-61-128-image.png,test,False
patch-15-196-image.png,train,False
patch-14-226-image.png,train,False
patch-49-98-image.png,train,False
patch-36-94-image.png,train,False
patch-39-126-image.png,train,True
patch-2-428-image.png,train,True
patch-29-126-image.png,train,False
patch-40-78-image.png,train,True
patch-60-90-image.png,train,True
patch-51-124-image.png,train,False
patch-29-176-image.png,train,False
patch-8-16-image.png,train,False
patch-59-113-image.png,val,False
patch-10-423-image.png,train,True
patch-27-421-image.png,train,True
patch-57-109-image.png,train,False
patch-7-214-image.png,test,True
patch-19-382-image.png,val,False
patch-43-124-image.png,train,False
patch-18-134-image.png,val,True
patch-64-58-image.png,train,True
patch-41-44-image.png,test,False
patch-30-92-image.png,train,False
patch-32-114-image.png,train,True
patch-28-135-image.png,train,True
patch-26-108-image.png,train,False
patch-5-105-image.png,train,True
patch-3-23-image.png,test,True
patch-16-182-image.png,test,False
patch-71-87-image.png,train,False
patch-25-66-image.png,train,True
patch-60-76-image.png,train,True
patch-50-140-image.png,train,True
patch-53-120-image.png,train,False
patch-9-208-image.png,val,True
patch-29-91-image.png,train,False
patch-72-67-image.png,test,True
patch-45-89-image.png,train,False
patch-9-331-image.png,train,True
patch-0-384-image.png,test,False
patch-77-79-image.png,train,False
patch-0-213-image.png,train,True
patch-15-188-image.png,train,False
patch-19-75-image.png,train,False
patch-32-74-image.png,train,False
patch-58-56-image.png,val,False
patch-26-83-image.png,test,True
patch-37-99-image.png,test,False
patch-34-73-image.png,val,True
patch-1-154-image.png,test,False
patch-4-165-image.png,train,False
patch-34-139-image.png,test,False
patch-28-144-image.png,train,False
patch-43-158-image.png,train,False
patch-82-105-image.png,train,False
patch-66-120-image.png,train,False
patch-11-429-image.png,test,True
patch-29-110-image.png,test,False
patch-60-105-image.png,train,False
patch-3-46-image.png,train,True
patch-3-12-image.png,train,True
patch-59-85-image.png,test,True
patch-20-272-image.png,train,True
patch-24-112-image.png,test,False
patch-28-406-image.png,test,False
patch-24-52-image.png,train,True
patch-2-345-image.png,test,False
patch-26-54-image.png,train,False
patch-21-217-image.png,test,False
patch-9-406-image.png,val,False
patch-14-390-image.png,test,False
patch-54-43-image.png,train,False
patch-11-412-image.png,train,True
patch-30-93-image.png,train,True
patch-69-56-image.png,val,False
patch-6-216-image.png,train,True
patch-34-135-image.png,val,False
patch-39-406-image.png,train,False
patch-57-86-image.png,train,False
patch-18-105-image.png,val,False
patch-22-390-image.png,test,False
patch-8-110-image.png,train,True
patch-59-65-image.png,train,True
patch-31-83-image.png,test,True
patch-10-213-image.png,train,False
patch-9-167-image.png,train,False
patch-51-132-image.png,test,False
patch-57-104-image.png,train,True
patch-14-73-image.png,test,False
patch-9-336-image.png,train,False
patch-7-185-image.png,train,True
patch-58-52-image.png,test,False
patch-3-86-image.png,test,True
patch-61-54-image.png,train,False
patch-20-264-image.png,val,True
patch-3-79-image.png,test,True
patch-3-127-image.png,test,True
patch-19-161-image.png,test,True
patch-7-342-image.png,val,False
patch-21-391-image.png,test,False
patch-0-208-image.png,train,False
patch-20-47-image.png,val,False
patch-2-75-image.png,val,False
patch-46-134-image.png,val,False
patch-17-145-image.png,train,False
patch-18-230-image.png,val,False
patch-7-163-image.png,train,True
patch-16-98-image.png,train,True
patch-69-90-image.png,test,False
patch-68-125-image.png,train,False
patch-84-62-image.png,train,False
patch-39-49-image.png,train,False
patch-27-107-image.png,train,False
patch-70-98-image.png,train,False
patch-9-398-image.png,train,True
patch-46-416-image.png,val,False
patch-14-139-image.png,train,False
patch-16-159-image.png,train,True
patch-50-53-image.png,test,False
patch-30-128-image.png,val,True
patch-58-111-image.png,train,False
patch-1-206-image.png,test,False
patch-19-142-image.png,val,False
patch-30-76-image.png,train,False
patch-39-420-image.png,train,False
patch-19-392-image.png,train,False
patch-18-215-image.png,train,True
patch-47-107-image.png,train,True
patch-14-95-image.png,val,True
patch-40-62-image.png,test,False
patch-76-67-image.png,train,False
patch-65-73-image.png,test,False
patch-3-163-image.png,val,False
patch-15-191-image.png,test,True
patch-4-24-image.png,train,True
patch-40-67-image.png,train,False
patch-53-102-image.png,val,True
patch-25-100-image.png,test,True
patch-42-129-image.png,test,False
patch-57-100-image.png,train,True
patch-1-394-image.png,train,False
patch-9-15-image.png,train,True
patch-15-31-image.png,train,False
patch-35-84-image.png,val,False
patch-30-130-image.png,train,False
patch-9-242-image.png,train,False
patch-16-201-image.png,test,True
patch-82-59-image.png,train,False
patch-18-268-image.png,train,True
patch-43-84-image.png,train,False
patch-23-88-image.png,train,True
patch-0-175-image.png,val,False
patch-10-33-image.png,test,False
patch-58-51-image.png,train,False
patch-78-52-image.png,val,True
patch-2-166-image.png,val,False
patch-31-156-image.png,train,False
patch-13-121-image.png,test,True
patch-16-415-image.png,train,False
patch-22-214-image.png,test,False
patch-25-42-image.png,test,True
patch-31-117-image.png,train,False
patch-7-401-image.png,test,False
patch-70-104-image.png,train,True
patch-36-92-image.png,val,False
patch-4-140-image.png,train,False
patch-44-147-image.png,train,False
patch-13-167-image.png,train,True
patch-12-62-image.png,train,True
patch-20-230-image.png,train,False
patch-46-159-image.png,train,False
patch-59-109-image.png,train,False
patch-18-277-image.png,test,True
patch-15-101-image.png,train,True
patch-56-86-image.png,val,False
patch-34-53-image.png,train,True
patch-57-93-image.png,train,True
patch-5-188-image.png,train,False
patch-73-62-image.png,train,False
patch-61-95-image.png,train,True
patch-46-125-image.png,train,False
patch-60-85-image.png,train,True
patch-9-116-image.png,train,True
patch-14-159-image.png,train,False
patch-48-94-image.png,val,False
patch-1-379-image.png,train,False
patch-76-63-image.png,train,False
patch-38-105-image.png,train,True
patch-3-169-image.png,train,False
patch-8-146-image.png,train,False
patch-19-84-image.png,train,False
patch-11-427-image.png,train,False
patch-28-60-image.png,train,False
patch-5-424-image.png,test,True
patch-15-56-image.png,train,True
patch-74-88-image.png,train,False
patch-15-178-image.png,test,True
patch-26-403-image.png,test,False
patch-63-86-image.png,train,False
patch-10-415-image.png,train,True
patch-12-269-image.png,val,True
patch-20-223-image.png,train,False
patch-18-197-image.png,val,False
patch-16-176-image.png,train,False
patch-1-192-image.png,val,True
patch-39-103-image.png,val,False
patch-15-199-image.png,val,False
patch-1-227-image.png,train,False
patch-52-124-image.png,val,False
patch-2-82-image.png,val,True
patch-9-250-image.png,test,True
patch-0-11-image.png,train,True
patch-64-106-image.png,val,True
patch-3-243-image.png,val,True
patch-1-40-image.png,val,True
patch-48-50-image.png,train,False
patch-8-203-image.png,val,False
patch-10-20-image.png,val,False
patch-22-210-image.png,train,False
patch-8-44-image.png,test,True
patch-5-233-image.png,train,False
patch-54-108-image.png,train,False
patch-38-160-image.png,train,False
patch-1-104-image.png,val,True
patch-31-158-image.png,test,False
patch-11-42-image.png,train,False
patch-18-131-image.png,train,True
patch-7-71-image.png,val,True
patch-40-414-image.png,train,False
patch-36-45-image.png,train,True
patch-9-272-image.png,val,True
patch-8-84-image.png,val,True
patch-66-84-image.png,val,False
patch-51-118-image.png,train,False
patch-82-79-image.png,train,False
patch-17-104-image.png,train,False
patch-8-20-image.png,val,True
patch-51-153-image.png,train,False
patch-45-142-image.png,train,False
patch-47-42-image.png,train,False
patch-34-414-image.png,train,False
patch-55-64-image.png,train,False
patch-8-127-image.png,val,True
patch-10-332-image.png,train,True
patch-50-98-image.png,train,False
patch-72-108-image.png,val,False
patch-72-113-image.png,test,True
patch-2-107-image.png,val,True
patch-50-414-image.png,train,False
patch-19-408-image.png,train,False
patch-0-236-image.png,test,True
patch-63-82-image.png,val,True
patch-61-67-image.png,train,True
patch-45-428-image.png,test,False
patch-10-37-image.png,test,False
patch-22-104-image.png,train,False
patch-24-116-image.png,val,True
patch-36-99-image.png,test,False
patch-11-416-image.png,test,True
patch-74-77-image.png,train,False
patch-71-75-image.png,train,True
patch-81-64-image.png,test,False
patch-62-118-image.png,train,False
patch-10-172-image.png,test,False
patch-3-247-image.png,test,True
patch-20-414-image.png,val,False
patch-34-400-image.png,test,False
patch-10-26-image.png,train,False
patch-20-426-image.png,test,True
patch-61-52-image.png,train,False
patch-53-112-image.png,train,False
patch-54-79-image.png,test,False
patch-25-104-image.png,test,False
patch-2-201-image.png,train,True
patch-28-146-image.png,train,True
patch-52-51-image.png,test,False
patch-37-50-image.png,test,False
patch-8-76-image.png,val,False
patch-5-90-image.png,test,True
patch-32-414-image.png,train,False
patch-38-138-image.png,train,False
patch-0-0-image.png,test,True
patch-33-402-image.png,train,False
patch-3-191-image.png,train,False
patch-11-181-image.png,test,False
patch-1-97-image.png,test,True
patch-23-424-image.png,train,False
patch-57-98-image.png,train,False
patch-33-64-image.png,train,False
patch-13-135-image.png,val,False
patch-22-154-image.png,val,True
patch-15-195-image.png,train,False
patch-5-204-image.png,train,False
patch-20-397-image.png,train,True
patch-70-108-image.png,train,False
patch-29-139-image.png,train,False
patch-33-45-image.png,test,False
patch-37-93-image.png,val,False
patch-42-85-image.png,test,False
patch-56-79-image.png,train,True
patch-16-194-image.png,val,False
patch-10-124-image.png,val,False
patch-43-43-image.png,train,False
patch-6-45-image.png,train,True
patch-24-104-image.png,test,False
patch-50-82-image.png,train,False
patch-58-103-image.png,test,True
patch-22-190-image.png,test,True
patch-8-409-image.png,val,False
patch-79-52-image.png,train,True
patch-2-78-image.png,train,False
patch-45-425-image.png,train,False
patch-18-404-image.png,train,False
patch-7-92-image.png,test,True
patch-16-172-image.png,test,True
patch-5-227-image.png,train,False
patch-80-59-image.png,test,False
patch-6-268-image.png,train,True
patch-2-26-image.png,train,True
patch-21-204-image.png,train,False
patch-3-244-image.png,train,True
patch-41-136-image.png,val,False
patch-42-430-image.png,val,False
patch-58-34-image.png,train,False
patch-14-40-image.png,train,False
patch-16-78-image.png,train,True
patch-29-43-image.png,train,False
patch-38-109-image.png,train,True
patch-14-22-image.png,val,True
patch-21-167-image.png,train,False
patch-21-121-image.png,test,False
patch-28-69-image.png,test,True
patch-18-242-image.png,test,False
patch-5-126-image.png,train,True
patch-50-135-image.png,train,False
patch-38-37-image.png,train,True
patch-32-142-image.png,val,False
patch-4-238-image.png,train,True
patch-2-165-image.png,test,False
patch-12-117-image.png,train,False
patch-40-87-image.png,val,False
patch-44-54-image.png,train,False
patch-28-50-image.png,train,False
patch-47-70-image.png,train,False
patch-26-156-image.png,train,True
patch-39-416-image.png,train,False
patch-9-75-image.png,test,True
patch-3-148-image.png,train,False
patch-68-131-image.png,train,False
patch-83-65-image.png,train,False
patch-12-395-image.png,test,False
patch-27-433-image.png,test,False
patch-78-68-image.png,train,False
patch-41-32-image.png,train,False
patch-11-103-image.png,train,True
patch-36-73-image.png,val,True
patch-67-111-image.png,train,False
patch-48-113-image.png,test,False
patch-13-126-image.png,train,False
patch-58-50-image.png,train,False
patch-3-411-image.png,test,False
patch-38-92-image.png,train,False
patch-27-117-image.png,val,False
patch-2-125-image.png,test,True
patch-51-114-image.png,train,False
patch-83-67-image.png,train,False
patch-2-335-image.png,train,False
patch-30-75-image.png,train,False
patch-11-257-image.png,train,False
patch-47-97-image.png,val,False
patch-17-103-image.png,train,False
patch-64-64-image.png,train,True
patch-69-98-image.png,train,True
patch-74-97-image.png,train,False
patch-62-67-image.png,val,True
patch-25-72-image.png,val,False
patch-39-127-image.png,val,False
patch-21-60-image.png,train,True
patch-37-121-image.png,val,False
patch-2-61-image.png,val,False
patch-9-221-image.png,train,True
patch-73-56-image.png,train,False
patch-47-32-image.png,val,False
patch-11-220-image.png,train,False
patch-34-101-image.png,train,False
patch-64-43-image.png,train,False
patch-0-437-image.png,val,True
patch-14-404-image.png,val,True
patch-12-162-image.png,test,True
patch-0-214-image.png,val,False
patch-21-114-image.png,train,False
patch-61-90-image.png,train,True
patch-33-419-image.png,train,False
patch-9-431-image.png,test,False
patch-76-62-image.png,train,False
patch-8-31-image.png,val,False
patch-24-100-image.png,train,False
patch-6-259-image.png,test,True
patch-83-96-image.png,train,False
patch-36-106-image.png,train,False
patch-68-119-image.png,train,False
patch-40-159-image.png,train,False
patch-11-233-image.png,train,False
patch-11-45-image.png,train,True
patch-27-56-image.png,train,False
patch-54-67-image.png,val,False
patch-28-56-image.png,train,True
patch-1-25-image.png,test,True
patch-24-130-image.png,train,False
patch-28-165-image.png,train,False
patch-25-183-image.png,train,False
patch-27-55-image.png,train,False
patch-36-126-image.png,test,False
patch-52-76-image.png,train,False
patch-58-65-image.png,train,False
patch-43-406-image.png,train,True
patch-18-237-image.png,val,False
patch-13-198-image.png,test,False
patch-21-111-image.png,train,False
patch-31-44-image.png,train,True
patch-6-34-image.png,train,True
patch-25-132-image.png,test,False
patch-58-128-image.png,train,False
patch-55-79-image.png,train,False
patch-4-6-image.png,train,False
patch-39-141-image.png,val,False
patch-44-52-image.png,val,False
patch-10-400-image.png,val,False
patch-28-390-image.png,train,False
patch-46-94-image.png,test,False
patch-31-79-image.png,train,False
patch-20-189-image.png,train,False
patch-7-429-image.png,train,False
patch-34-411-image.png,train,False
patch-9-65-image.png,test,True
patch-26-122-image.png,train,True
patch-43-417-image.png,val,False
patch-73-103-image.png,train,True
patch-39-421-image.png,train,True
patch-3-424-image.png,test,True
patch-35-130-image.png,train,False
patch-81-61-image.png,train,False
patch-15-88-image.png,val,False
patch-26-95-image.png,train,False
patch-2-1-image.png,train,False
patch-3-438-image.png,train,False
patch-1-428-image.png,train,True
patch-82-73-image.png,val,False
patch-0-18-image.png,test,True
patch-33-66-image.png,train,True
patch-30-115-image.png,test,False
patch-5-28-image.png,train,True
patch-32-149-image.png,test,False
patch-8-436-image.png,train,False
patch-4-135-image.png,val,False
patch-16-64-image.png,test,False
patch-59-124-image.png,train,False
patch-5-63-image.png,train,True
patch-8-435-image.png,train,False
patch-13-424-image.png,train,True
patch-11-391-image.png,val,False
patch-1-20-image.png,train,False
patch-9-190-image.png,train,True
patch-5-97-image.png,test,True
patch-27-69-image.png,val,True
patch-61-39-image.png,train,False
patch-22-178-image.png,val,False
patch-30-166-image.png,val,False
patch-18-44-image.png,train,False
patch-33-60-image.png,train,False
patch-6-220-image.png,test,True
patch-7-45-image.png,train,True
patch-67-127-image.png,train,False
patch-45-34-image.png,train,True
patch-28-59-image.png,train,False
patch-24-84-image.png,train,False
patch-41-158-image.png,val,False
patch-17-47-image.png,val,False
patch-47-112-image.png,train,False
patch-2-92-image.png,train,True
patch-39-74-image.png,val,False
patch-19-131-image.png,train,False
patch-55-95-image.png,train,False
patch-22-416-image.png,train,True
patch-9-197-image.png,test,False
patch-27-166-image.png,train,True
patch-26-57-image.png,train,True
patch-19-127-image.png,train,False
patch-38-62-image.png,train,False
patch-62-60-image.png,train,True
patch-4-221-image.png,train,False
patch-32-386-image.png,train,False
patch-7-210-image.png,train,False
patch-4-337-image.png,train,False
patch-35-57-image.png,test,False
patch-67-79-image.png,val,True
patch-35-419-image.png,train,False
patch-30-173-image.png,train,False
patch-84-67-image.png,test,False
patch-3-43-image.png,test,True
patch-43-87-image.png,train,False
patch-1-14-image.png,train,True
patch-48-62-image.png,train,False
patch-18-54-image.png,train,True
patch-32-109-image.png,test,False
patch-4-45-image.png,train,True
patch-6-151-image.png,test,True
patch-8-397-image.png,train,True
patch-49-150-image.png,train,False
patch-48-123-image.png,val,False
patch-48-38-image.png,val,False
patch-2-13-image.png,train,True
patch-7-42-image.png,train,False
patch-49-418-image.png,train,False
patch-21-165-image.png,train,False
patch-18-70-image.png,train,False
patch-23-427-image.png,val,True
patch-7-142-image.png,train,False
patch-12-58-image.png,val,True
patch-66-122-image.png,train,False
patch-9-206-image.png,test,True
patch-31-43-image.png,test,False
patch-24-209-image.png,train,False
patch-54-33-image.png,train,False
patch-22-141-image.png,train,False
patch-40-148-image.png,train,False
patch-1-219-image.png,train,False
patch-33-42-image.png,val,False
patch-14-64-image.png,train,True
patch-50-71-image.png,train,False
patch-1-387-image.png,train,False
patch-54-75-image.png,train,True
patch-5-132-image.png,val,False
patch-19-240-image.png,train,True
patch-26-104-image.png,train,False
patch-0-320-image.png,train,True
patch-72-47-image.png,train,False
patch-59-46-image.png,train,False
patch-52-45-image.png,test,False
patch-8-266-image.png,train,True
patch-9-261-image.png,val,True
patch-32-133-image.png,train,False
patch-45-424-image.png,val,False
patch-14-106-image.png,train,False
patch-6-217-image.png,train,True
patch-21-201-image.png,test,False
patch-32-406-image.png,train,False
patch-21-415-image.png,val,True
patch-14-257-image.png,val,False
patch-61-94-image.png,val,True
patch-19-229-image.png,train,False
patch-18-161-image.png,val,False
patch-17-122-image.png,train,False
patch-81-55-image.png,train,False
patch-80-76-image.png,train,False
patch-18-252-image.png,test,False
patch-68-83-image.png,val,False
patch-43-53-image.png,train,False
patch-15-82-image.png,train,False
patch-6-243-image.png,train,True
patch-5-420-image.png,val,True
patch-80-75-image.png,train,False
patch-44-127-image.png,train,False
patch-28-105-image.png,train,False
patch-40-405-image.png,train,False
patch-38-399-image.png,train,False
patch-25-187-image.png,train,False
patch-55-97-image.png,train,False
patch-6-408-image.png,train,False
patch-46-135-image.png,test,False
patch-84-96-image.png,val,False
patch-27-54-image.png,test,False
patch-17-398-image.png,val,True
patch-6-85-image.png,test,False
patch-51-78-image.png,test,False
patch-27-392-image.png,train,False
patch-9-31-image.png,train,True
patch-58-122-image.png,val,False
patch-16-237-image.png,train,False
patch-76-59-image.png,train,False
patch-17-410-image.png,train,False
patch-50-413-image.png,test,False
patch-8-340-image.png,test,False
patch-5-244-image.png,train,True
patch-10-205-image.png,val,False
patch-80-54-image.png,train,False
patch-12-431-image.png,test,False
patch-19-261-image.png,train,False
patch-47-57-image.png,train,False
patch-3-145-image.png,train,False
patch-48-39-image.png,train,False
patch-82-52-image.png,train,False
patch-16-86-image.png,train,False
patch-32-166-image.png,train,False
patch-16-155-image.png,train,False
patch-27-192-image.png,val,False
patch-30-64-image.png,test,True
patch-28-46-image.png,train,False
patch-30-62-image.png,train,True
patch-16-390-image.png,train,True
patch-23-162-image.png,test,False
patch-47-43-image.png,train,False
patch-25-206-image.png,test,False
patch-35-136-image.png,test,False
patch-44-47-image.png,train,True
patch-56-116-image.png,train,False
patch-14-241-image.png,train,True
patch-79-75-image.png,val,False
patch-55-89-image.png,train,False
patch-0-168-image.png,train,False
patch-38-115-image.png,test,False
patch-2-51-image.png,test,True
patch-9-212-image.png,test,True
patch-17-266-image.png,train,True
patch-9-58-image.png,train,True
patch-8-164-image.png,test,True
patch-13-158-image.png,train,True
patch-6-113-image.png,train,True
patch-26-149-image.png,train,False
patch-32-152-image.png,train,False
patch-62-111-image.png,val,False
patch-7-414-image.png,train,True
patch-15-60-image.png,train,True
patch-38-121-image.png,test,False
patch-41-93-image.png,test,False
patch-53-59-image.png,train,False
patch-1-54-image.png,train,False
patch-59-71-image.png,train,True
patch-78-54-image.png,train,False
patch-38-88-image.png,train,True
patch-72-91-image.png,val,False
patch-7-235-image.png,test,False
patch-4-27-image.png,train,True
patch-49-75-image.png,train,True
patch-29-170-image.png,test,True
patch-6-264-image.png,train,True
patch-48-36-image.png,train,False
patch-37-117-image.png,train,False
patch-26-191-image.png,val,False
patch-18-152-image.png,train,True
patch-1-391-image.png,train,False
patch-65-55-image.png,train,True
patch-51-116-image.png,train,False
patch-24-414-image.png,test,True
patch-42-131-image.png,test,False
patch-69-78-image.png,train,False
patch-15-173-image.png,train,True
patch-51-57-image.png,test,False
patch-38-70-image.png,train,True
patch-15-125-image.png,train,False
patch-3-126-image.png,train,False
patch-13-264-image.png,train,True
patch-52-90-image.png,val,False
patch-11-193-image.png,train,False
patch-6-403-image.png,train,False
patch-3-198-image.png,val,True
patch-64-62-image.png,val,True
patch-22-420-image.png,test,False
patch-16-250-image.png,train,True
patch-28-204-image.png,train,False
patch-0-44-image.png,train,True
patch-29-60-image.png,val,False
patch-32-103-image.png,train,False
patch-26-393-image.png,train,False
patch-18-264-image.png,train,True
patch-3-328-image.png,train,False
patch-26-75-image.png,train,False
patch-64-80-image.png,train,False
patch-61-69-image.png,val,True
patch-52-94-image.png,train,False
patch-18-382-image.png,train,False
patch-74-104-image.png,test,True
patch-1-73-image.png,train,False
patch-46-420-image.png,test,False
patch-16-41-image.png,train,False
patch-37-398-image.png,test,False
patch-75-57-image.png,train,False
patch-52-143-image.png,train,False
patch-29-55-image.png,train,False
patch-6-41-image.png,test,True
patch-13-85-image.png,val,False
patch-21-272-image.png,val,True
patch-23-406-image.png,train,False
patch-42-149-image.png,train,False
patch-34-65-image.png,test,False
patch-79-100-image.png,train,False
patch-21-98-image.png,train,False
patch-3-345-image.png,train,False
patch-32-89-image.png,train,True
patch-8-93-image.png,train,True
patch-6-109-image.png,train,True
patch-77-81-image.png,train,False
patch-15-274-image.png,train,True
patch-46-418-image.png,train,False
patch-28-64-image.png,train,True
patch-42-114-image.png,train,False
patch-38-85-image.png,test,False
patch-30-167-image.png,test,False
patch-22-128-image.png,val,True
patch-13-92-image.png,train,True
patch-0-243-image.png,val,False
patch-32-51-image.png,train,False
patch-2-412-image.png,train,True
patch-31-165-image.png,val,False
patch-51-115-image.png,val,False
patch-67-87-image.png,test,False
patch-61-31-image.png,val,False
patch-55-40-image.png,train,False
patch-8-223-image.png,val,False
patch-26-172-image.png,train,False
patch-50-138-image.png,train,False
patch-21-101-image.png,train,False
patch-8-428-image.png,train,True
patch-6-186-image.png,train,False
patch-21-209-image.png,train,False
patch-27-408-image.png,train,False
patch-4-154-image.png,val,True
patch-49-130-image.png,train,False
patch-41-419-image.png,train,False
patch-4-271-image.png,train,True
patch-0-261-image.png,test,False
patch-37-76-image.png,train,False
patch-2-382-image.png,val,False
patch-6-397-image.png,train,False
patch-21-42-image.png,train,False
patch-23-46-image.png,val,False
patch-14-120-image.png,train,True
patch-25-98-image.png,train,True
patch-13-153-image.png,train,False
patch-49-127-image.png,train,False
patch-23-164-image.png,val,False
patch-7-262-image.png,val,False
patch-15-134-image.png,test,True
patch-1-61-image.png,train,False
patch-1-207-image.png,test,False
patch-0-34-image.png,train,True
patch-9-225-image.png,train,False
patch-40-422-image.png,train,False
patch-39-85-image.png,train,False
patch-13-204-image.png,train,False
patch-8-153-image.png,train,False
patch-20-163-image.png,train,False
patch-15-131-image.png,val,False
patch-33-109-image.png,train,False
patch-12-82-image.png,train,True
patch-0-382-image.png,test,False
patch-54-127-image.png,train,False
patch-62-61-image.png,train,True
patch-18-273-image.png,train,True
patch-20-51-image.png,val,False
patch-28-67-image.png,val,True
patch-3-78-image.png,val,True
patch-19-52-image.png,train,False
patch-13-189-image.png,test,True
patch-28-197-image.png,train,False
patch-39-97-image.png,train,False
patch-21-390-image.png,test,False
patch-50-117-image.png,train,False
patch-30-385-image.png,train,False
patch-8-60-image.png,train,True
patch-65-71-image.png,test,True
patch-18-399-image.png,train,False
patch-10-245-image.png,val,False
patch-0-20-image.png,train,True
patch-54-52-image.png,train,False
patch-27-123-image.png,train,False
patch-25-76-image.png,train,False
patch-23-413-image.png,test,False
patch-76-58-image.png,test,False
patch-20-403-image.png,train,False
patch-8-410-image.png,val,False
patch-20-87-image.png,test,False
patch-15-87-image.png,train,False
patch-8-86-image.png,test,True
patch-16-47-image.png,train,False
patch-0-101-image.png,train,False
patch-24-399-image.png,train,False
patch-55-133-image.png,train,False
patch-28-95-image.png,train,False
patch-27-71-image.png,train,False
patch-18-420-image.png,train,True
patch-7-263-image.png,train,True
patch-74-63-image.png,train,False
patch-36-143-image.png,train,False
patch-45-103-image.png,train,False
patch-33-393-image.png,train,False
patch-20-42-image.png,train,False
patch-57-128-image.png,train,False
patch-10-388-image.png,test,False
patch-9-201-image.png,train,False
patch-0-285-image.png,train,False
patch-18-405-image.png,train,False
patch-29-86-image.png,train,True
patch-22-406-image.png,train,False
patch-11-270-image.png,train,True
patch-12-109-image.png,test,True
patch-0-334-image.png,train,False
patch-15-266-image.png,test,False
patch-6-94-image.png,test,True
patch-11-132-image.png,train,False
patch-15-246-image.png,train,False
patch-18-271-image.png,train,True
patch-25-204-image.png,train,False
patch-9-179-image.png,train,False
patch-16-178-image.png,train,False
patch-38-156-image.png,train,False
patch-0-93-image.png,train,True
patch-66-74-image.png,test,True
patch-69-44-image.png,train,False
patch-7-83-image.png,test,True
patch-64-66-image.png,train,True
patch-14-85-image.png,train,False
patch-10-429-image.png,test,False
patch-23-404-image.png,train,False
patch-19-49-image.png,val,False
patch-7-36-image.png,train,True
patch-72-75-image.png,val,False
patch-15-181-image.png,train,False
patch-41-95-image.png,test,True
patch-25-58-image.png,train,True
patch-85-54-image.png,train,False
patch-11-219-image.png,val,False
patch-23-163-image.png,val,False
patch-62-92-image.png,train,True
patch-12-391-image.png,train,False
patch-5-326-image.png,val,False
patch-4-56-image.png,test,True
patch-3-172-image.png,train,False
patch-5-119-image.png,test,False
patch-66-94-image.png,train,False
patch-31-159-image.png,train,False
patch-72-97-image.png,train,False
patch-8-238-image.png,test,False
patch-5-217-image.png,train,False
patch-0-164-image.png,train,False
patch-37-52-image.png,train,False
patch-51-144-image.png,test,False
patch-13-102-image.png,train,True
patch-55-109-image.png,train,False
patch-7-264-image.png,val,True
patch-15-432-image.png,train,False
patch-9-269-image.png,test,True
patch-71-93-image.png,train,False
patch-72-52-image.png,train,False
patch-1-261-image.png,train,False
patch-34-417-image.png,train,False
patch-4-410-image.png,train,False
patch-34-127-image.png,train,False
patch-46-422-image.png,test,False
patch-5-412-image.png,val,False
patch-47-72-image.png,train,False
patch-58-62-image.png,val,False
patch-65-86-image.png,train,False
patch-76-104-image.png,train,True
patch-31-413-image.png,train,False
patch-23-64-image.png,train,False
patch-83-99-image.png,train,False
patch-42-65-image.png,test,False
patch-80-74-image.png,train,False
patch-47-422-image.png,train,False
patch-12-38-image.png,train,False
patch-0-187-image.png,val,True
patch-20-144-image.png,val,True
patch-16-204-image.png,train,False
patch-5-62-image.png,val,True
patch-12-234-image.png,train,True
patch-25-200-image.png,test,False
patch-1-66-image.png,test,False
patch-20-119-image.png,train,True
patch-21-183-image.png,train,False
patch-16-116-image.png,train,False
patch-25-196-image.png,train,False
patch-1-222-image.png,train,False
patch-14-432-image.png,train,False
patch-18-391-image.png,val,False
patch-9-191-image.png,train,True
patch-41-96-image.png,train,False
patch-17-428-image.png,val,False
patch-44-75-image.png,test,True
patch-84-53-image.png,val,False
patch-26-189-image.png,train,False
patch-28-96-image.png,train,True
patch-7-41-image.png,train,True
patch-7-266-image.png,train,True
patch-1-201-image.png,train,True
patch-45-39-image.png,train,False
patch-40-126-image.png,train,False
patch-6-210-image.png,train,True
patch-14-168-image.png,val,False
patch-68-108-image.png,train,False
patch-27-172-image.png,val,False
patch-1-375-image.png,train,False
patch-9-390-image.png,train,False
patch-26-103-image.png,train,False
patch-27-171-image.png,train,False
patch-2-71-image.png,test,False
patch-10-85-image.png,train,True
patch-11-256-image.png,train,False
patch-33-47-image.png,val,False
patch-22-65-image.png,train,False
patch-1-211-image.png,val,False
patch-10-329-image.png,train,False
patch-51-138-image.png,train,False
patch-39-133-image.png,val,True
patch-39-106-image.png,train,False
patch-23-167-image.png,val,False
patch-13-212-image.png,train,False
patch-60-113-image.png,train,False
patch-11-75-image.png,test,True
patch-29-429-image.png,train,False
patch-31-118-image.png,train,False
patch-13-59-image.png,train,True
patch-52-426-image.png,test,False
patch-8-37-image.png,train,False
patch-73-53-image.png,test,False
patch-0-238-image.png,train,True
patch-51-76-image.png,val,False
patch-42-132-image.png,train,False
patch-18-415-image.png,train,False
patch-61-64-image.png,val,True
patch-3-409-image.png,train,True
